t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0000,T_wall:y=0.0011,T_wall:y=0.0022,T_wall:y=0.0033,T_wall:y=0.0044,T_wall:y=0.0056,T_wall:y=0.0067,T_wall:y=0.0078,T_wall:y=0.0089,T_wall:y=0.0100
17.975,3.3315299717999998,15276.156203227203,216.65,90109.66210203257,2579419.0581000578,1,78494.08806637971,372.31107872436945,-1619.179768734756,76874.90829764496,262.0619307732156,652.0446471427147,697.5736543235639,697.5706110277556,441.2153365153758,433.9554857524808,425.2339555689861,415.6843018119074,405.96817685569096,396.7308673361934,388.5628745551303,381.96907702829037,377.34577754218924,374.9650097493579
17.98,3.3309340217999996,15281.073084427202,216.65,90007.94811150094,2576968.433971372,1,78387.84937133134,372.0212280641985,-1618.6603615375025,76769.18900979383,262.0536816758423,651.8900072304368,697.4016127571458,697.3984858981281,441.1820060251825,433.9313625607431,425.2202884245586,415.6815544128546,405.9760791059547,396.74851507231534,388.5888546800572,382.0015976353302,377.38278772462206,375.0043013458188
17.985,3.3303380718,15285.989965627201,216.65,89906.34328492689,2574520.0587578765,1,78283.44454905593,371.73101751353255,-1618.1415864532262,76665.3029626027,262.0447942385923,651.7403483728476,697.2296019685817,697.2319674839517,441.14870855574225,433.9072599780443,425.206628932888,415.678802556204,405.98396643413076,396.7661394870368,388.614805231804,382.03408439471826,377.41976146411173,375.043555290393
17.990000000000002,3.3297421217999994,15290.906846827203,216.65,89804.84750978349,2572073.9304442387,1,78176.85416349735,371.4417709762777,-1617.6234720456564,76559.2306914517,262.0367591167272,651.5841123130981,697.0576219578713,697.0580457458674,441.115445964611,433.883177995397,425.1929771079353,415.67604626911856,405.99183887430235,396.7837406158001,388.6407262430037,382.0665373341673,377.45669878353823,375.0827716030325
17.995,3.3291461717999997,15295.823728027202,216.65,89703.46067365659,2569630.0470169135,1,78071.43106881784,371.15238414783045,-1617.105975961741,76454.3250928561,262.02833264691856,651.4309413180853,696.885672725015,696.8875740837187,441.082215556642,433.85911663499746,425.1793329635006,415.6732855786575,405.99969646046077,396.80131849397884,388.66661774625453,382.0989564813916,377.4935997058129,375.1219503037378
18.0,3.3285502217999996,15300.740609227201,216.65,89602.18266424407,2567188.4064641236,1,77964.77401097865,370.86364829956614,-1616.5891153064508,76348.18489567221,262.0204073733757,651.2739201618995,696.7137542700123,696.7127686180202,441.04901845354334,433.8350758740571,425.16569651374147,415.6705205117757,406.00753922650586,396.8188731568779,388.6924797741198,382.1313418641066,377.5304642538784,375.16109141255725
18.005,3.3279615851999997,15305.6405898768,216.65,89501.64411772582,2564761.445324103,1,77862.1980447095,370.57577248983813,-1616.072864829905,76246.12517987959,262.01149371256776,651.1272629893242,696.5439757835235,696.549605269333,441.01585305670477,433.8110557092855,425.15206777241684,415.66775109533137,406.015367206246,396.8364046397338,388.7183123591281,382.1636935100292,377.56729245070824,375.2001949495872
18.01,3.3273732851999998,15310.539792676804,216.65,89401.24189377691,2562337.2734356127,1,77755.21663248116,370.2896803232106,-1615.5572927593043,76139.65933972185,262.0042858754521,650.9675566333879,696.374324382784,696.371752333539,440.98272377330966,433.78705611134484,425.1384467532205,415.66497735608135,406.02318043339847,396.85391297771486,388.7441155337733,382.19601144687726,377.6040843193069,375.23926093497136
18.015,3.3267849851999998,15315.438995476801,216.65,89300.94682264265,2559915.3158384585,1,77651.30122417017,370.0028176335367,-1615.0423175904098,76036.25890657975,261.9959762692013,650.816408893898,696.2047029748011,696.2035332085109,440.9496253898907,433.76307712482685,425.1248334693516,415.6621993206817,406.03097894158947,396.87139820592114,388.7698893305147,382.22829570236973,377.6408398827093,375.2782893889006
18.02,3.3261966852,15320.3381982768,216.65,89200.75879443751,2557495.5705570015,1,77550.43296888309,369.71518845047785,-1614.527989978153,75935.90497890493,261.9865676055795,650.6737888877406,696.0351115595746,696.0449132448883,440.91656118523105,433.73911870702733,425.11122793474954,415.65941701568136,406.0387627643546,396.8888603593849,388.79563378177664,382.2605463042265,377.67755916398085,375.3172803316128
18.025000000000002,3.3256083851999994,15325.237401076804,216.65,89100.67769938489,2555078.0356173315,1,77445.11059825419,369.4292686079389,-1614.014359348949,75831.09623890524,261.9788647446725,650.5180088856084,695.8655501371045,695.8714799151978,440.88353436203266,433.715180870994,425.09763016262696,415.6566304675366,406.04653193513894,396.90629947307076,388.82134891994923,382.2927632801683,377.714242186217,375.3562337833925
18.03,3.3250200852,15330.136603876803,216.65,89000.70342781782,2552662.709047284,1,77337.57572748736,369.1443204627498,-1613.5013430683703,75724.07438441899,261.9720339610676,650.3555257314956,695.6960187073912,695.6905011661403,440.8505396313737,433.69126368241854,425.0840401664123,415.6538397026004,406.05428648729713,396.9237155818755,388.84703477738776,382.32494665791654,377.7508889725432,375.3951497645706
18.035,3.3244317852,15335.0358066768,216.65,88900.83587017782,2550249.588876411,1,77233.16529111986,368.85858146512317,-1612.988899148434,75620.17639197143,261.9640753375074,650.2017913886646,695.5265172704343,695.5193704497057,440.8175743146136,433.66736711775883,425.07045796061,415.65104474712797,406.0620264540938,396.9411087206288,388.8726913864131,382.3570964651933,377.7874995461146,375.4340282955242
18.04,3.3238434852,15339.9350094768,216.65,88801.07491701555,2547838.6731360015,1,77134.50755016055,368.571180408132,-1612.4770796218238,75522.03047053872,261.9539967131675,650.0644543392082,695.3570458262337,695.3666974545058,440.78464178102945,433.6434911102816,425.05688355929027,415.6482456272963,406.0697518687038,396.9584789240929,388.8983187793116,382.3892127297211,377.8240739301159,375.4728693966761
18.045,3.3232551852,15344.834212276803,216.65,88701.42045899016,2545429.9598590634,1,77028.24058819168,368.2865321618214,-1611.9659815302152,75416.27460666146,261.9468168620878,649.9047687376824,695.1876043747898,695.1888676921742,440.7517482999265,433.6196356512943,425.0433169753898,415.64544236919807,406.07746276421256,396.9758262269631,388.92391698833507,382.4212954792231,377.8606121477611,375.5116730884949
18.05,3.3226668852,15349.733415076802,216.65,88601.8723868698,2543023.44708034,1,76922.84764827049,368.00183572118965,-1611.4554667266516,75311.39218154384,261.93935188999615,649.7473195980598,695.0181929161023,695.0135553710514,440.7188850047341,433.5958008360717,425.0297582217053,415.64263499882424,406.0851591736167,396.9931506638677,388.94948604570106,382.4533447414225,377.89711422229334,375.55043939149425
18.055,3.3220785852,15354.6326178768,216.65,88502.43059153104,2540619.132836294,1,76820.69566969492,367.71630718295853,-1610.9455476932148,75209.7501220017,261.9307080412524,649.5989950325893,694.8488114501712,694.8485142741487,440.68605272058977,433.5719866106234,425.01620731261255,415.6398235420636,406.0928411298242,397.0104522693684,388.9750259835927,382.4853605440429,377.9335801769846,375.58916832623305
18.06,3.3214902852,15359.531820676799,216.65,88403.09496395872,2538217.015165107,1,76717.89644077701,367.43123116993854,-1610.4362780177103,75107.46016275931,261.92234859037814,649.4485067466765,694.6794599769967,694.6810375672346,440.65325492091466,433.5481929365962,425.0026642615489,415.6370080247308,406.10050866565444,397.02773107796025,389.0005368341586,382.51734291480807,377.9700100351356,375.62785991331486
18.065,3.3209019852,15364.431023476802,216.65,88303.8653952462,2535817.0921066855,1,76615.54546666013,367.14624538258073,-1609.9276424411594,75005.61782421896,261.9138605701088,649.2990388554326,694.5101384965785,694.5147095154547,440.6204906468741,433.5244198344491,424.9891290813013,415.63418847255184,406.1081618138389,397.044987124072,389.02601862951326,382.54929188144166,378.0064038200755,375.66651417338784
18.07,3.3203136852,15369.330226276801,216.65,88204.74177659521,2533419.3617026615,1,76511.947286532,366.8619109280141,-1609.419645095583,74902.52764143642,261.90588500630395,649.1456535192569,694.340847008917,694.3439716832681,440.5877601882558,433.5006673083524,424.9756017849969,415.6313649111548,406.11580060702136,397.0622204420662,389.0514714017368,382.58120747166737,378.04276155516175,375.70513112714434
18.075,3.3197253852,15374.229429076799,216.65,88105.7239993153,2531023.8219963745,1,76408.45957710462,366.5777788741801,-1608.91226044219,74799.54731666243,261.8979095586441,648.9922994764341,694.1715855140118,694.1732690676387,440.5550619227357,433.476935367338,424.9620823858213,415.6285373660771,406.1234250777583,397.07943106623924,389.07689518287526,382.61308971320875,378.07908326377986,375.74371079532074
18.080000000000002,3.3191370852,15379.128631876802,216.65,88006.81195482421,2528630.4710328844,1,76306.57667002008,366.29335393402556,-1608.405487075944,74698.17118294413,261.88936744622544,648.8433381376295,694.0023540118633,694.0075112811373,440.5223957823283,433.4532239935829,424.9485708970954,415.62570586276837,406.13103525851903,397.0966190308218,389.1022900049403,382.644938633789,378.1153689693433,375.78225319869705
18.085,3.3185487852,15384.027834676801,216.65,87908.00553464767,2526239.3068589717,1,76201.27963388187,366.01029839992924,-1607.899349677815,74593.38028420406,261.8821621365019,648.6841228485008,693.8331525024712,693.8302106690548,440.4897633810006,433.4295331689503,424.9350673318263,415.62287042659375,406.13863118168604,397.11378436997876,389.12765589990954,382.67675426113107,378.1516186952931,375.82075835809684
18.09,3.3179604852,15388.9270374768,216.65,87809.30463041912,2523850.3275231225,1,76099.91393283746,365.72617932580994,-1607.3937849424597,74492.520147895,261.8735065097228,648.5360957609109,693.6639809858356,693.6655045850799,440.4571606594582,433.405862902753,424.921571702711,415.62003108283034,406.1462128795555,397.13092711780956,389.1529928997264,382.70853662295735,378.1878324650978,375.8592262943868
18.095,3.3173721852000004,15393.826240276798,216.65,87710.70913387982,2521463.531075542,1,75995.10421132759,365.44343975013646,-1606.888858763135,74388.21535256445,261.86620179088834,648.3777138916471,693.4948394619565,693.489142079509,440.4245918892724,433.3822131372125,424.9080840225983,415.6171878566634,406.1537803843374,397.1480473083483,389.1783010363004,382.7402857469898,378.2240103022532,375.8976570284767
18.1,3.3167838852,15398.7254430768,216.65,87612.21893687836,2519078.915568138,1,75894.18065277986,365.1596504614685,-1606.3845072731876,74287.79614550667,261.85746026618267,648.2304068462919,693.3257279308339,693.3252465837106,440.39205297321473,433.3585838871665,424.89460430337505,415.6143407731906,406.1613337281559,397.1651449755638,389.2035803415068,382.7720016609497,378.2601522302822,375.9360505813188
18.105,3.316202715128487,15403.607861418659,216.65,87514.4407540884,2516708.518874213,1,75792.03170968578,364.87840595452246,-1605.88079549251,74186.15091419326,261.84970542173113,648.0781482780355,693.158695404281,693.1557537187261,440.35954812844955,433.33497509953935,424.88113255719475,415.6114898574074,406.1688729430498,397.1822201533601,389.2288308471868,382.80368439255756,378.29625827273446,375.9744069739079
18.11,3.3156218732126788,15408.489507254073,216.65,87416.79432899313,2514340.832055932,1,75693.36533920339,364.5963280192253,-1605.3776982076747,74087.9876409957,261.8406841117624,647.935763832053,692.9917864374548,692.9973752680072,440.32707575110214,433.311386792807,424.86766879534633,415.60863513421367,406.1763980609723,397.1992728755762,389.254052585148,382.8353339695331,378.3323284531865,376.0127262272809
18.115000000000002,3.3150410312968703,15413.371153089493,216.65,87319.25159830747,2511975.2985846107,1,75591.21975831162,364.31563784275266,-1604.8752726739835,73986.34448563764,261.8330309316795,647.7829049721479,692.824906707748,692.8272055674236,440.2946395605528,433.2878189585519,424.854213029462,415.6057766284011,406.18390911379134,397.2163031759865,389.2792455871637,382.8669504195952,378.3683627952411,376.0510083625167
18.12,3.314460189381062,15418.252798924908,216.65,87221.8124561878,2509611.9165469264,1,75489.24359171103,364.0351261622962,-1604.3734538677365,73884.87013784329,261.8253546363925,647.6302561214886,692.658056215161,692.6572722531233,440.26223538258887,433.26427165020993,424.8407652710602,415.6029143646609,406.19140613328955,397.23331108830104,389.3044098849735,382.8985337704615,378.4043613225275,376.0892534007358
18.125,3.3138793474652535,15423.134444760324,216.65,87124.47679689495,2507250.6840312174,1,75388.68276044073,363.7543789401672,-1603.872241449432,73784.8105189913,261.81717765797214,647.4814789371771,692.4912349596932,692.4916973843715,440.2298632175457,433.2407448507533,424.82732553256864,415.6000483675839,406.19888915116434,397.25029664616534,389.329545510283,382.93008404984874,378.4403240587008,376.12746136310005
18.13,3.3132985055494455,15428.016090595738,216.65,87027.24451479445,2504891.5991275,1,75288.32124119645,363.47379917159947,-1603.3716567700478,73684.9495844264,261.808964539894,647.3330082703337,692.3244429413452,692.3264675839209,440.19752446713363,433.2172385439267,424.8138938261295,415.5971786616775,406.20635819902793,397.2672598831609,389.3546524947642,382.96160128547245,378.4762510274422,376.1656322708126
18.135,3.3127176636336366,15432.897736431158,216.65,86930.11550435616,2502534.6599274483,1,75187.93057582946,363.19346259113576,-1602.8716996301416,73585.05887619933,261.80080286670653,647.1841727301895,692.1576801601165,692.1608270412355,440.165219141611,433.1937527373455,424.80047016362056,415.5943052713624,406.2138133084079,397.28420083280514,389.3797308700551,382.99308550504685,378.51214225245843,376.2037661451173
18.14,3.312136821717828,15437.779382266574,216.65,86833.08966015482,2500179.864524422,1,75087.49270523812,362.9133751660433,-1602.372365853658,73485.12033938446,261.7926997610274,647.0349182177054,691.9909466160072,691.9947148490243,440.1329469941773,433.1702874387388,424.7870545570561,415.59142822096936,406.2212545107473,397.3011195285516,389.40478066776006,383.0245367362847,378.5479977574818,376.24186300729883
18.145,3.31155597980202,15442.66102810199,216.65,86736.16687686897,2497827.2110134326,1,74987.16982384813,362.6334829367524,-1601.873651019154,73385.29617282898,261.78459299042606,646.8857217009863,691.8242423090178,691.8286679495188,440.10070776192106,433.1468426517058,424.77364701858295,415.5885475347435,406.22868183740496,397.31801600379026,389.42980191944974,383.05595500689736,378.5838175662699,376.27992287868216
