t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0006,T_wall:y=0.0017,T_wall:y=0.0029,T_wall:y=0.0040,T_wall:y=0.0052,T_wall:y=0.0064,T_wall:y=0.0075,T_wall:y=0.0087,T_wall:y=0.0098,T_wall:y=0.0110,T_wall:y=0.0121
9.96,4.301833596202115,5704.302668512906,251.10527508064368,636818.7427328343,5808081.501507501,1,1267221.4634661411,2014.81327141377,-1786.098777672323,1265435.3646884689,341.0262286440937,1085.2465530173938,1180.4846833432152,1180.4948620071405,456.2942419295544,396.3897946414485,359.17845378661445,337.7073921750837,326.8301025213935,323.5311696267317,326.8301025213935,337.7073921750837,359.17845378661445,396.3897946414485,456.2942419295544
9.965,4.30469491036269,5711.0676539633405,251.0613815338745,637080.5411442163,5807932.287747088,1,1267833.781306301,2014.368087078465,-1794.0696690990255,1266039.711637202,341.0379014191421,1086.1439266304005,1181.5148596070967,1181.506761167366,456.74863912606884,396.73666684228505,359.4190495516306,337.86932174629436,326.9459403990969,323.63202035132934,326.9459403990969,337.86932174629436,359.4190495516306,396.73666684228505,456.74863912606884
9.97,4.307556224523265,5717.832639413778,251.01748808044601,637341.7828546197,5807779.856719223,1,1268493.2364641945,2013.9160593602012,-1802.0467873111097,1266691.1896768834,341.0475458525626,1087.0660528628482,1182.545425986022,1182.5466397672542,457.2020470774329,397.083558127803,359.6600673490134,338.0317492303246,327.0622537207603,323.7333292438554,327.0622537207603,338.0317492303246,359.6600673490134,397.083558127803,457.2020470774329
9.975,4.31041753868384,5724.597624864214,250.97359472035788,637602.4678041212,5807624.211866423,1,1269166.4906361164,2013.4625207804404,-1810.0311813488058,1267356.4594547676,341.0566728108897,1087.9947931116671,1183.5763820501372,1183.5939954825017,457.65453222408263,397.43045924452093,359.9015021794238,338.1946731238702,327.17904256575775,323.83509683245046,327.17904256575775,338.1946731238702,359.9015021794238,397.43045924452093,457.65453222408263
9.98,4.313278852844415,5731.362610314651,250.92970145360977,637862.5959338777,5807465.356629285,1,1269782.943035143,2013.0188586596103,-1818.0232638602465,1267964.9197712827,341.06847929795066,1088.8915421678228,1184.607727369589,1184.6051942920094,458.1061237536896,397.777362160992,360.143349031935,338.3580918943806,327.2963069961313,323.937323631536,327.2963069961313,338.3580918943806,360.143349031935,397.777362160992,458.1061237536896
9.985,4.31614016700499,5738.127595765086,250.88580828020145,638122.1671861291,5807303.294446531,1,1270449.6868311097,2012.5677953529776,-1826.0221059518126,1268623.664725158,341.07811492407114,1089.8148560661425,1185.639461514527,1185.6464200135663,458.5567738467112,398.12425946084664,360.38560290261853,338.52200398051104,327.4140470564638,324.0400101417039,327.4140470564638,338.52200398051104,360.38560290261853,398.12425946084664,458.5567738467112
9.99,4.319001481165565,5744.892581215523,250.84191520013258,638381.1815041914,5807138.028754963,1,1271094.54313962,2012.120910891928,-1834.028814111493,1269260.5143255084,341.0888418094148,1090.7253193707493,1186.6715840551026,1186.6731230666023,459.0065512495172,398.4711431470132,360.62825880329217,338.68640779284266,327.5322627737612,324.1431568496055,327.5322627737612,338.68640779284266,360.62825880329217,398.4711431470132,459.0065512495172
9.995000000000001,4.321862795326141,5751.657566665961,250.79802221340287,638639.638832461,5806969.562989512,1,1271732.230985489,2011.6758307207538,-1842.0431127911684,1269890.1878726978,341.09999275589524,1091.6309736536255,1187.7040945614688,1187.6943926700965,459.4554453877984,398.818006441463,360.87131175173295,338.85130171471303,327.6509541573476,324.2467642278405,327.6509541573476,338.85130171471303,360.87131175173295,398.818006441463,459.4554453877984
10.0,4.3247241094867155,5758.422552116396,250.75412932001205,638897.5391164066,5806797.900583185,1,1272426.3420804965,2011.2223013896478,-1850.0650063524388,1270576.277074144,341.1086967178265,1092.566664153631,1188.7369926037786,1188.7496115334643,459.9034616815237,399.1648425355893,361.1147567897122,339.01668410286965,327.77012119877475,324.350832734846,327.77012119877475,339.01668410286965,361.1147567897122,399.1648425355893,459.9034616815237
10.005,4.3271570640000006,5765.2554678912,250.70979577267886,639022.4524840809,5806007.965821392,1,1272563.7731112407,2010.54110896495,-1858.09697582036,1270705.6761354203,341.1095417976785,1093.296584862118,1189.5822927291142,1189.5729358527058,460.3506742130332,399.5116448359871,361.35858898138815,339.182553288378,327.8897638717422,324.455362814786,327.8897638717422,339.182553288378,361.35858898138815,399.5116448359871,460.3506742130332
10.01,4.329586564,5772.088931491199,250.66545876616198,639145.8148377901,5805210.676456032,1,1272731.2766467275,2009.8541837404848,-1866.1271987207724,1270865.1494480066,341.1089173945457,1094.0420712141934,1190.4262970037312,1190.4138575889167,460.79649203586604,399.8584080077455,361.60280341551845,339.34890757747604,328.00988213203266,324.560354897442,328.00988213203266,339.34890757747604,361.60280341551845,399.8584080077455,460.79649203586604
10.015,4.332016064,5778.9223950912,250.62112185488223,639268.6945839943,5804410.998840725,1,1272917.436395061,2009.1658575258898,-1874.1564426244408,1271043.2799524365,341.1076002251253,1094.796148371719,1191.2705204539811,1191.2644880319676,461.24096843125034,400.2051177711485,361.8473952235651,339.5157452524351,328.13047591746005,324.6658093981051,328.13047591746005,339.5157452524351,361.8473952235651,400.2051177711485,461.24096843125034
10.02,4.334445564,5785.755858691199,250.57678503883935,639391.09185019,5803608.935815466,1,1273125.4087701112,2008.4755730128709,-1882.1852569382002,1271243.223513173,341.1054450668601,1095.5606145152678,1192.1149627670284,1192.1268591549358,461.68414328673146,400.5517610230265,362.09235944129824,339.68306457267107,328.25154514783117,324.7717267174697,328.25154514783117,339.68306457267107,362.09235944129824,400.5517610230265,461.68414328673146
10.025,4.336875064,5792.5893222912,250.53244831803298,639513.0067645024,5802804.490218608,1,1273308.5036259294,2007.7907511226176,-1890.214245810362,1271418.289380119,341.10454667611464,1096.3099265708845,1192.9596236300385,1192.972102900999,462.12605909665524,400.89832559459836,362.3376910293558,339.85086377370476,328.3730897249238,324.8781072415289,328.3730897249238,339.85086377370476,362.3376910293558,400.89832559459836,462.12605909665524
10.03,4.339304564,5799.422785891199,250.48811169246287,639634.4394556878,5801997.664886876,1,1273497.732563346,2007.1064263849357,-1898.2430991063077,1271599.4894642397,341.1035104942418,1097.0610794755487,1193.804502730179,1193.8194265596933,462.56670696881326,401.24480026160404,362.58338488945805,340.01914106646865,328.4951095324476,324.98495134147305,328.4951095324476,340.01914106646865,362.58338488945805,401.24480026160404,462.56670696881326
10.035,4.341734064000001,5806.2562494912,250.44377516212865,639755.3900531307,5801188.462655379,1,1273664.9819074348,2006.42705241602,-1906.2721087971506,1271758.7097986375,341.1035950048437,1097.7986799497576,1194.6495997546176,1194.651433559446,463.00611155123875,401.5911739290675,362.8294358802696,340.18789463688165,328.61760443599474,325.09225937359,328.61760443599474,340.18789463688165,362.8294358802696,401.5911739290675,463.00611155123875
10.040000000000001,4.3441635640000005,5813.089713091201,250.39943872703003,639875.8586868427,5800376.886357587,1,1273866.2883819707,2005.7436808441287,-1914.3010121274256,1271951.9873698433,341.10228604294866,1098.553478391142,1195.4949143905242,1195.5028761832284,463.4442665072703,401.9374361393608,363.07583882031014,340.3571226456789,328.7405742829833,325.2000316791666,328.7405742829833,340.3571226456789,363.07583882031014,401.9374361393608,463.4442665072703
10.045,4.346593064,5819.9231766912,250.35510238716677,639995.8454874622,5799562.938825343,1,1274058.2651536022,2005.0631631941178,-1922.3306426611573,1272135.9345109412,341.1015237466454,1099.3017398051516,1196.3404463250693,1196.3469305894205,463.8812261072218,402.2835765784942,363.3225884985383,340.52682322829,328.86401890259884,325.3082685843918,328.86401890259884,340.52682322829,363.3225884985383,402.2835765784942,463.8812261072218
10.05,4.349022564,5826.756640291201,250.31076614253845,640115.3505862516,5798746.622888856,1,1274224.8425292945,2004.3880384210452,-1930.3609737420597,1272294.4815555525,341.1020251536526,1100.034641199435,1197.186195245425,1197.1736260773575,464.3169966593768,402.6295859976725,363.56967967706447,340.6969944948824,328.9879381057342,325.4169704002607,328.9879381057342,340.6969944948824,363.56967967706447,402.6295859976725,464.3169966593768
10.055,4.351452064,5833.5901038912,250.26642999314487,640234.3741151008,5797927.941376736,1,1274425.586086037,2003.7088326907565,-1938.3916586152397,1272487.1944274218,341.1011243912698,1100.784889289618,1198.032160838766,1198.0199248392523,464.7515668359627,402.97545544720396,363.81710710786706,340.86763453044335,329.11233168493015,325.5261374224801,329.11233168493015,340.86763453044335,363.81710710786706,402.97545544720396,464.7515668359627
10.06,4.353881564000001,5840.423567491201,250.22209393898567,640352.9162065187,5797106.897115925,1,1274662.046962641,2003.0252392251523,-1946.4235267115203,1272715.6234359294,341.09874900132286,1101.5534299342257,1198.8783427922672,1198.8868952280302,465.18498983622203,403.3211759976285,364.0648655372894,341.03874139511447,329.237199414318,325.63576993137445,329.237199414318,341.03874139511447,364.0648655372894,403.3211759976285,465.18498983622203
10.065,4.356311064,5847.257031091199,250.17775798006056,640470.9769936386,5796283.492931771,1,1274845.2425505545,2002.3513139468316,-1954.4574315173143,1272890.7851190371,341.0988693605797,1102.291430505207,1199.7247407931036,1199.7193521951324,465.61731958822264,403.6667397253311,364.3129497061414,341.2103131245838,329.36254104956754,325.7458681917937,329.36254104956754,341.2103131245838,364.3129497061414,403.6667397253311,465.61731958822264
10.07,4.3587405640000005,5854.090494691201,250.13342211636922,640588.5566102158,5795457.731647989,1,1275064.681433519,2001.6728998637152,-1962.4924504308533,1273102.1889830884,341.09749070168283,1103.048035243808,1200.5713545284545,1200.5728328147893,466.0485127342449,404.01213969284873,364.5613543648698,341.3823477304665,329.4883563278409,325.85643245302174,329.4883563278409,341.3823477304665,364.5613543648698,404.01213969284873,466.0485127342449
10.075000000000001,4.361170064,5860.923958291201,250.08908634791132,640705.6551906229,5794629.616086656,1,1275246.551483699,2001.001620331288,-1970.5294470714225,1273276.0220366274,341.097900898013,1103.7827307494383,1201.418183685498,1201.4015542230486,466.4786233831645,404.3573684318218,364.81007428796903,341.5548432009051,329.61464496775267,325.9674629486865,329.61464496775267,341.5548432009051,364.81007428796903,404.3573684318218,466.4786233831645
10.08,4.363599564,5867.7574218912,250.0447506746866,640822.2728698537,5793799.149068242,1,1275471.936323772,2000.324667560755,-1978.5678025296913,1273493.3685212422,341.09648640255324,1104.5400836613321,1202.2652279514145,1202.2558793085525,466.9076247869867,404.7024194494036,365.0591042647725,341.7277975013714,329.74140666933863,326.07895989667156,329.74140666933863,341.7277975013714,365.0591042647725,404.7024194494036,466.9076247869867
10.085,4.366029064000001,5874.590885491201,250.00041509669472,640938.4097835193,5792966.333411588,1,1275692.6613675759,1999.6495839935333,-1986.6085239060105,1273706.05284367,341.09538866725376,1105.2936843450761,1203.1124870133863,1203.1059636317186,467.33557829538074,405.0472859627388,365.3084391135634,341.9012085753022,329.86864111403673,326.1909234990296,329.86864111403673,341.9012085753022,365.3084391135634,405.0472859627388,467.33557829538074
10.09,4.368458564,5881.4243490911995,249.9560796139354,641054.0660678465,5792131.1719339,1,1275923.8080499056,1998.9739723901369,-1994.6516426313995,1273929.156407274,341.0939349817416,1106.0518473337215,1203.9599605585952,1203.9612029169075,467.7624920579714,405.3919622548759,365.5580736759201,342.0750743449311,329.9963479646767,326.30335394189774,329.9963479646767,342.0750743449311,365.5580736759201,405.3919622548759,467.7624920579714
10.095,4.370888064000001,5888.257812691201,249.9117442264083,641169.2418596793,5791293.667450774,1,1276151.6254723445,1998.2999675700246,-2002.6974917533328,1274148.927980591,341.0927343451889,1106.807039283686,1204.8076482742272,1204.813084266807,468.1883903407187,405.73644282935646,365.8080028319726,342.24939271200856,330.1245268654815,326.4162513954151,330.1245268654815,342.24939271200856,365.8080028319726,405.73644282935646,468.1883903407187
10.1,4.373317564,5895.091276291199,249.86740893411317,641283.9372964755,5790453.822776175,1,1276351.69128661,1997.6359222143067,-2010.7461225924155,1274340.9451640176,341.09298628643165,1107.544369104542,1205.6555498474668,1205.6447808439116,468.6132820665094,406.0807226504072,366.058221502281,342.42416155873264,330.25317744207877,326.5296160136433,330.25317744207877,342.42416155873264,366.058221502281,406.0807226504072,468.6132820665094
10.105,4.3755177632,5901.982490956801,249.82269905120208,641325.8768714039,5789273.957725716,1,1276308.1369281504,1996.838922616783,-2018.7981491034348,1274289.338779047,341.08627425165616,1108.201441861735,1206.401593001179,1206.3861208686526,469.03714950329277,406.42479689495065,366.30872465334267,342.59937874868075,330.38229930152426,326.64344793448936,330.38229930152426,342.59937874868075,366.30872465334267,406.42479689495065,469.03714950329277
10.11,4.3777161132,5908.8741713568,249.77798624348523,641366.8055649643,5788089.464162566,1,1276298.8176398894,1996.0367937019928,-2026.8476846756791,1274271.9699552138,341.078034187259,1108.8762199270252,1207.1469526174358,1207.1474688846422,469.45974139970605,406.7686605393746,366.55950729915423,342.77504212779706,330.5118920323385,326.7577472796317,330.5118920323385,342.77504212779706,366.55950729915423,406.7686605393746,469.45974139970605
10.115,4.3799144632,5915.765851756801,249.7332735326289,641407.3066591094,5786903.069561933,1,1276276.2538356797,1995.2382461344669,-2034.8955697285164,1274241.3582659513,341.07050949243626,1109.5421923328963,1207.8924513032937,1207.898865059544,469.88111110196525,407.112304796963,366.81056449642483,342.9511495253744,330.64195520455553,326.8725141544498,330.64195520455553,342.9511495253744,366.81056449642483,407.112304796963,469.88111110196525
10.120000000000001,4.382112813200001,5922.657532156802,249.68856091863285,641447.3803591828,5785714.77642261,1,1276259.2133184674,1994.4403534254318,-2042.941675716891,1274216.2716427506,341.06286777688507,1110.209698640395,1208.6380888005676,1208.6519929513352,470.3012596005888,407.4557218894718,367.06189128549534,343.12769875493336,330.7724883697845,326.9877486479572,330.7724883697845,343.12769875493336,367.06189128549534,407.4557218894718,470.3012596005888
10.125,4.3843111632000005,5929.549212556801,249.64384840149665,641487.0268709476,5784524.5872419225,1,1276205.223517237,1993.6496703811292,-2050.9862562307185,1274154.2372610064,341.05698534330253,1110.8553544202598,1209.3838648510728,1209.3804293126514,470.7202080716724,407.7989042157739,367.3134827060127,343.3046876141729,330.9034910612817,327.10345083273864,330.9034910612817,343.3046876141729,367.3134827060127,407.7989042157739,470.7202080716724
10.13,4.386509513200001,5936.440892956802,249.5991359812201,641526.2464005825,5783332.504515691,1,1276166.3238335892,1992.8581468805062,-2059.028688090934,1274107.2951454984,341.05056110803093,1111.507806981128,1210.1297791966288,1210.1165445096117,471.1379312670842,408.14184465497726,367.5653337994164,343.4821138851628,331.03496279401867,327.2196207648912,331.03496279401867,343.4821138851628,367.5653337994164,408.14184465497726,471.1379312670842
10.135,4.3887078632,5943.3325733568,249.55442365780277,641565.0391546815,5782138.530738259,1,1276168.6473771124,1992.061698773137,-2067.069420213892,1274101.5779568986,341.04243760637394,1112.1815295708282,1210.875831579052,1210.8766920762398,471.5544605583202,408.48453584216054,367.81743961598545,343.6599753345693,331.1669030647501,327.3362584839694,331.1669030647501,343.6599753345693,367.81743961598545,408.48453584216054,471.5544605583202
10.14,4.3909062132,5950.224253756801,249.50971143124443,641603.4053402555,5780942.668402488,1,1276134.8140567048,1991.2722228635653,-2075.1094362012022,1274059.7046205036,341.0360276345544,1112.8339214195148,1211.6220217401642,1211.6127359742645,471.9698550180116,408.8269710414196,368.06979521060265,343.83826971398275,331.2993113520826,327.4533640129339,331.2993113520826,343.83826971398275,368.06979521060265,408.8269710414196,471.9698550180116
10.145,4.3931045632,5957.1159341568,249.46499930154474,641641.345164728,5779744.919999757,1,1276106.3513709314,1990.483318812036,-2083.1481097617625,1274023.2032611696,341.0294982913177,1113.4878546931916,1212.368349421785,1212.3505203025866,472.38408893415993,409.16914455012994,368.3223956519981,344.0169947601714,331.4321871165455,327.5709373581041,331.4321871165455,344.0169947601714,368.3223956519981,409.16914455012994,472.38408893415993
10.15,4.3953029132,5964.007614556801,249.42028726870336,641678.8588359368,5778545.28801995,1,1276156.2467947071,1989.683698988562,-2091.185677446006,1274065.0611172612,341.019628585317,1114.1836733147709,1213.1148143657379,1213.1356295255694,472.79718186216974,409.5110503716071,368.5752360378933,344.1961481954698,331.5655298006622,327.6889785091143,331.5655298006622,344.1961481954698,368.5752360378933,409.5110503716071,472.79718186216974
10.155,4.3975012632,5970.8992949568,249.37557533272002,641715.946562132,5777343.7749514785,1,1276106.9075032042,1988.9006313736875,-2099.2238915184,1274007.6836116859,341.0142402048918,1114.8234420568056,1213.8614163138443,1213.8574065787682,473.20923198848914,409.8526829164677,368.8283114893997,344.37572772838826,331.6993388290254,327.8074874388731,331.6993388290254,344.37572772838826,368.8283114893997,409.8526829164677,473.20923198848914
10.16,4.3996996132,5977.790975356801,249.33086349359436,641752.6085519749,5776140.383281268,1,1276127.234247052,1988.1081918609095,-2107.2607865996465,1274019.9734604524,341.00589633927416,1115.5003187043494,1214.6081550079296,1214.6211100358605,473.6201436357224,410.1940381924391,369.0816171563177,344.55573105411855,331.83361360837796,327.9264641035268,331.83361360837796,344.55573105411855,369.0816171563177,410.1940381924391,473.6201436357224
10.165000000000001,4.401897963200001,5984.682655756802,249.2861517513261,641788.845014539,5774935.115494765,1,1276090.9013536877,1987.3257168082323,-2115.2979395184966,1273975.6034141693,341.0001527739545,1116.144627352,1215.355030189819,1215.3480142566336,474.0300053950274,410.5351107926952,369.3351482404687,344.7361558551069,331.96835352769887,328.04590844242597,331.96835352769887,344.7361558551069,369.3351482404687,410.5351107926952,474.0300053950274
10.17,4.4040963132,5991.574336156801,249.2414401059149,641824.6561593064,5773727.974075926,1,1276090.4443810715,1986.5390257601807,-2123.334266575384,1273967.1101144962,340.99293937731875,1116.807443941697,1216.1020416013384,1216.0958287452258,474.4387676491409,410.87589675650594,369.588899972288,344.9169998019674,332.10355795829486,328.16582037809593,332.10355795829486,344.9169998019674,369.588899972288,410.87589675650594,474.4387676491409
10.175,4.406294663200001,5998.466016556802,249.19672855736047,641860.0421961694,5772518.961507231,1,1276130.5719820077,1985.747340102565,-2131.370634013498,1273999.2013479942,340.9840457810535,1117.4914678685577,1216.8491889843162,1216.8676028427005,474.8464816659852,411.2163914129015,369.84286763187316,345.09826055401066,332.23922625390253,328.2861998162109,332.23922625390253,345.09826055401066,369.84286763187316,411.2163914129015,474.8464816659852
10.18,4.4084930132,6005.3576969568,249.15201710566248,641895.0033354289,5771308.080269682,1,1276083.6604871221,1984.970166281937,-2139.4080008510214,1273944.252486271,340.97907614739415,1118.1261700980058,1217.5964720805807,1217.5836496143165,475.2532029554495,411.55659094521,370.0970465364368,345.2799357600802,332.3753577507951,328.407046645572,332.3753577507951,345.2799357600802,370.0970465364368,411.55659094521,475.2532029554495
10.185,4.4106913632,6012.249377356802,249.10730575082061,641929.5397877921,5770095.33284279,1,1276118.7920091243,1984.1816756974258,-2147.444621116768,1273971.3473880074,340.9706078712582,1118.804991081937,1218.3438906319616,1218.34954207524,475.65884794432463,411.89649243034836,370.3514320520702,345.4620230591726,332.5119517678985,328.5283607380891,332.5119517678985,345.4620230591726,370.3514320520702,411.89649243034836,475.65884794432463
10.19,4.412889713199999,6019.1410577568,249.0625944928346,641963.6517643747,5768880.721704597,1,1276096.1408303438,1983.4031609342003,-2155.482340113613,1273940.65849023,340.9647720679446,1119.4506844048321,1219.0914443802906,1219.0780046001332,476.0635173554001,412.2360916863169,370.6060196057576,345.6445200812207,332.64900760691273,328.65014194876693,332.64900760691273,345.6445200812207,370.6060196057576,412.2360916863169,476.0635173554001
10.195,4.4150880632,6026.032738156801,249.01788333170404,641997.3394766975,5767664.249331661,1,1276093.6086255969,1982.6227542215402,-2163.5200203053378,1273930.0886052914,340.9581529758673,1120.1063010150601,1219.8391330673994,1219.8176774412038,476.4671589198489,412.5753861286463,370.86080466413256,345.827424448038,332.7865245524419,328.7723901156955,332.7865245524419,345.827424448038,370.86080466413256,412.5753861286463,476.4671589198489
10.200000000000001,4.4172864132,6032.924418556803,248.97317226742868,642030.6031366864,5766445.918199059,1,1276149.071650487,1981.834634155865,-2171.558188217821,1273977.513462269,340.9490878205904,1120.7928905046788,1220.586956435121,1220.5923420681258,476.869805471883,412.91437238363443,371.11578275656126,346.01073377391157,332.9245018721338,328.8951050600441,332.9245018721338,346.01073377391157,371.11578275656126,412.91437238363443,476.869805471883
10.205,4.419322617338266,6039.867869862615,248.92812542767768,642011.7777492069,5764983.496484276,1,1275947.603907654,1980.9638379731537,-2179.599114913205,1273768.0047927408,340.9386429253343,1121.3759704961758,1221.261914746681,1221.25028080043,477.2715302994508,413.2530476142631,371.37094946104537,346.19444566653203,333.062938816825,329.01828658606064,333.062938816825,346.19444566653203,371.37094946104537,413.2530476142631,477.2715302994508
10.21,4.421357513848616,6046.811738675735,248.88307597759993,641992.1547055983,5763517.573745105,1,1275766.2557858692,1980.0905130453016,-2187.636446157899,1273578.6193397113,340.92733385110984,1121.969003201599,1221.9363732229574,1221.9194639771401,477.6720645612583,413.59141012288427,371.6263004108382,346.37855772768154,333.2018346206949,329.1419344810748,333.2018346206949,346.37855772768154,371.6263004108382,413.59141012288427,477.6720645612583
10.215,4.4233924103589635,6053.755607488852,248.8380266258489,641972.1510780421,5762050.106967102,1,1275583.5877760265,1979.218872672884,-2195.670728242941,1273387.9170477835,340.9161985683482,1122.559835013253,1222.6109201646336,1222.5861587801705,478.0714434624065,413.92945408766616,371.8818313100809,346.5630675540043,333.34118850142636,329.26604851550616,333.34118850142636,346.5630675540043,371.8818313100809,413.92945408766616,478.0714434624065
10.22,4.425427306869313,6060.699476301971,248.7929773724242,641951.767113005,5760581.098401381,1,1275451.3934451328,1978.3410191861972,-2203.7020481518744,1273247.6913969808,340.9029694253966,1123.1772293291815,1223.2855553489228,1223.282860929192,478.46967836822654,414.2671743372133,372.1375378685169,346.74797273799516,333.48099966037273,329.39062844287656,333.48099966037273,346.74797273799516,372.1375378685169,414.2671743372133,478.46967836822654
10.225,4.427462203379662,6067.643345115089,248.74792821732555,641931.0030572367,5759110.550297676,1,1275295.7020439822,1977.4681205492743,-2211.731607366421,1273083.9704366159,340.8908762191008,1123.780243055596,1223.9602785530367,1223.963314288963,478.8668364668981,414.6045659663685,372.3934158112,346.9332708679624,333.62126728273563,329.5156739998278,333.62126728273563,346.9332708679624,372.3934158112,414.6045659663685,478.8668364668981
10.23,4.429497099890011,6074.587213928208,248.70287916055258,641909.8591577697,5757638.464904337,1,1275138.7936988045,1976.596798391356,-2219.758998858288,1272919.0346999462,340.87894487401365,1124.3812175862777,1224.6350895541898,1224.6414618228591,479.26290375688666,414.9416251815799,372.6494608820312,347.11895952814285,333.76199053773644,329.64118490614374,333.76199053773644,347.11895952814285,372.6494608820312,414.9416251815799,479.26290375688666
10.235,4.431531996400359,6081.531082741326,248.65783020210506,641888.335661918,5756164.84446833,1,1274966.6998413396,1975.7291523843182,-2227.7842989265446,1272738.915542413,340.86778396812826,1124.9724055654697,1225.309988129595,1225.3085511981246,479.6578905153148,415.2783480261927,372.90566886011203,347.3050362988702,333.9031685787851,329.7671608647771,333.9031685787851,347.3050362988702,372.90566886011203,415.2783480261927,479.6578905153148
10.24,4.433566892910709,6088.474951554445,248.61278134198255,641866.4328172781,5754689.691235246,1,1274819.3603849227,1974.8591272347958,-2235.8072778856094,1272583.5531070372,340.85564889365463,1125.5759927739703,1225.9849740564694,1225.989646357537,480.0517916782045,415.6147307570814,373.16203555611554,347.4914987569908,334.04480054364643,329.89360156188076,334.04480054364643,347.4914987569908,373.16203555611554,415.6147307570814,480.0517916782045
10.245000000000001,4.435601789421058,6095.418820367565,248.56773258018484,641844.150871725,5753213.0074492805,1,1274675.1591642678,1973.9899507717457,-2243.828575561801,1272431.330588706,340.8434799167343,1126.180029591229,1226.6600471120287,1226.6712473628463,480.44464544404804,415.9507696041106,373.41855681453166,347.6783444762134,334.1868855546084,330.0205066668429,334.1868855546084,347.6783444762134,373.41855681453166,415.9507696041106,480.44464544404804
10.25,4.437636685931407,6102.362689180682,248.52268391671154,641821.4900734152,5751734.79535326,1,1274531.9008456538,1973.121933451183,-2251.8483541982137,1272280.0524914556,340.8313710523983,1126.7833176215388,1227.3352070734904,1227.3520003779747,480.8364659658111,416.28646143275944,373.67522851217274,347.8655710274858,334.32942271865096,330.14787583232646,334.32942271865096,347.8655710274858,373.67522851217274,416.28646143275944,480.8364659658111
10.255,4.439671582441756,6109.306557993802,248.47763535156233,641798.4506707835,5750255.057188623,1,1274348.9947490178,1972.2611881036025,-2259.8667253475555,1272089.1280236703,340.8210903779221,1127.3632848907225,1228.0104537180728,1228.0064061601922,481.2272647552007,416.6218033576406,373.9320465668586,348.05317597933913,334.4724111276163,330.2757086943126,334.4724111276163,348.05317597933913,373.9320465668586,416.6218033576406,481.2272647552007
10.26,4.441706478952105,6116.250426806919,248.43258688473693,641775.0329125434,5748773.795195421,1,1274215.4973654193,1971.3942960415739,-2267.8829074659757,1271947.6144579533,340.8087579038134,1127.9694409988824,1228.6857868229952,1228.6903952684197,481.61700915713584,416.9567926951379,374.18900693993425,348.24115689835696,334.6158498583796,330.4040048721476,334.6158498583796,348.24115689835696,374.18900693993425,416.9567926951379,481.61700915713584
